r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
80.000015,100,265.360644,0.8,3.0,80.0,0.0,100.0,4.0,94.78,5.0,89.72,0.06,111.82,24.41,2.34,0.63,6.0,94.0,0.0,0.3
98.13333,100,267.626101,1.0,21.0,98.13,0.0,100.0,1.28,94.63,1.26,93.32,0.05,68.25,36.68,2.98,0.67,0.0,100.0,0.0,0.31
55.333336,100,270.2762,1.0,11.0,55.33,0.22,78.0,1.13,72.62,1.17,71.33,0.12,14.6,20.18,0.84,0.67,0.0,0.0,78.0,0.28
50.333336,100,272.961281,1.0,7.0,50.33,0.22,78.0,2.09,57.9,1.95,55.9,0.06,106.44,11.1,2.31,0.58,70.0,6.0,2.0,0.29
89.4,100,276.123637,1.0,11.0,89.4,0.05,95.0,1.09,91.39,1.13,90.19,0.07,106.4,42.33,1.22,0.67,0.0,0.0,95.0,0.39
-77.66667,100,279.010937,-1.0,19.0,-77.67,0.87,13.0,5.23,11.14,5.19,5.85,0.1,49.76,20.29,6.73,0.41,1.0,3.0,9.0,0.4
10.0,100,281.848106,1.0,23.0,10.0,0.45,55.0,1.0,57.12,1.0,56.0,0.12,27.07,36.67,0.34,0.67,0.0,0.0,55.0,0.41
1.6666399,100,285.420556,0.93,21.0,1.67,0.47,53.0,2.23,38.31,2.78,35.43,0.09,26.83,14.25,5.43,0.47,5.0,42.0,6.0,0.35
72.79999,100,287.818851,0.8,7.0,72.8,0.04,96.0,4.0,102.06,5.0,97.0,0.06,77.55,6.91,22.87,0.67,96.0,0.0,0.0,0.41
-58.599995,100,290.894199,0.8,21.0,-58.6,0.77,23.0,4.0,29.1,5.0,24.0,0.1,17.75,2.61,7.01,0.67,0.0,23.0,0.0,0.37
81.66671,100,294.236798,0.93,15.0,81.67,0.06,94.0,2.01,52.1,2.48,49.55,0.06,29.92,6.42,5.63,0.47,18.0,71.0,5.0,0.33
93.66672,100,296.638637,0.93,11.0,93.67,0.0,100.0,1.95,94.04,2.42,91.5,0.11,43.93,40.33,2.06,0.63,0.0,5.0,95.0,0.44
93.33338,100,299.59028,0.93,1.0,93.33,0.0,100.0,2.0,103.56,2.5,101.0,0.06,81.42,38.8,4.35,0.67,100.0,0.0,0.0,0.36
99.0,100,303.058335,1.0,19.0,99.0,0.0,100.0,1.15,100.17,1.09,99.02,0.06,68.72,43.62,1.9,0.66,99.0,1.0,0.0,0.32
91.46671,100,306.271745,0.93,23.0,91.47,0.01,99.0,1.99,100.62,2.48,98.02,0.12,38.75,40.16,0.17,0.66,1.0,0.0,98.0,0.42
0.93333334,100,308.686902,0.0,3.0,0.93,0.0,100.0,15.86,103.24,9.93,93.26,0.05,101.31,34.99,3.61,0.66,0.0,99.0,1.0,0.44
-0.06666667,100,311.583146,0.0,11.0,-0.07,0.01,99.0,15.86,108.06,9.92,98.02,0.12,85.11,36.37,2.93,0.66,0.0,1.0,98.0,0.36
97.399994,100,314.654741,1.0,13.0,97.4,0.01,99.0,1.09,58.55,1.12,57.37,0.05,117.33,45.21,2.12,0.47,70.0,29.0,0.0,0.34
52.26664,100,317.076453,0.53,19.0,52.27,0.01,99.0,7.93,86.18,7.43,78.69,0.06,130.93,46.03,3.65,0.58,87.0,11.0,1.0,0.39
