r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
60.199993,100,252.975466,1.0,5.0,60.2,0.11,89.0,4.0,30.31,3.15,27.06,0.11,71.76,33.26,7.56,0.55,15.0,0.0,74.0,0.24
74.33334,100,254.814187,1.0,1.0,74.33,0.12,88.0,1.28,20.75,1.43,19.25,0.08,41.65,19.78,2.82,0.34,59.0,15.0,14.0,0.23
72.0,100,256.543812,1.0,7.0,72.0,0.14,86.0,1.0,20.82,1.0,19.72,0.1,50.85,25.12,2.25,0.22,44.0,16.0,26.0,0.24
53.599983,100,258.20272,0.8,7.0,53.6,0.12,88.0,4.82,29.73,5.09,24.57,0.08,60.85,29.36,4.65,0.21,43.0,15.0,30.0,0.24
50.199997,100,260.060744,0.93,3.0,50.2,0.19,81.0,3.19,24.84,3.34,21.43,0.07,46.44,26.36,2.27,0.13,37.0,21.0,23.0,0.25
56.73332,100,261.830648,0.8,23.0,56.73,0.13,87.0,3.98,23.41,4.43,18.92,0.07,84.13,16.16,13.64,0.25,49.0,21.0,17.0,0.23
23.933332,100,264.300392,0.8,1.0,23.93,0.15,85.0,9.13,31.76,7.65,24.05,0.07,45.4,17.51,3.77,0.2,45.0,21.0,19.0,0.25
46.333317,100,266.518286,1.0,7.0,46.33,0.14,86.0,5.48,26.52,5.16,21.3,0.07,50.44,28.93,2.73,0.53,68.0,18.0,0.0,0.28
60.866665,100,268.432004,0.93,17.0,60.87,0.16,84.0,2.27,18.85,2.77,15.98,0.1,31.27,9.48,1.62,0.13,19.0,30.0,35.0,0.28
42.86666,100,270.300015,0.93,23.0,42.87,0.17,83.0,5.18,25.02,4.43,20.51,0.08,54.64,28.74,3.71,0.27,8.0,42.0,33.0,0.25
35.599987,100,272.134276,0.53,19.0,35.6,0.14,86.0,7.35,27.81,7.09,20.65,0.06,50.3,22.59,3.54,0.35,45.0,41.0,0.0,0.25
51.86666,100,274.050938,0.93,23.0,51.87,0.16,84.0,3.88,22.31,3.75,18.5,0.06,92.08,33.72,2.9,0.33,53.0,20.0,11.0,0.25
59.666664,100,275.974394,1.0,19.0,59.67,0.13,87.0,3.47,23.05,3.57,19.43,0.05,76.13,20.74,2.91,0.4,52.0,35.0,0.0,0.25
46.066658,100,278.408085,1.0,13.0,46.07,0.23,77.0,2.55,21.01,2.66,18.29,0.07,71.67,28.94,2.39,0.58,67.0,10.0,0.0,0.26
58.93332,100,280.040073,0.8,3.0,58.93,0.06,94.0,5.64,19.67,4.63,14.94,0.1,55.98,21.87,4.15,0.21,38.0,43.0,13.0,0.23
