,alg,env_name,qoe_included,obj_included,cost_weight,qoe_weight,latency_weight,gini_weight,qoe_simulation_mode,qoe_accuracy,train_avg_qoe,train_gini,train_avg_total_latency,train_avg_deployment_cost,train_ep_accepted_requests,test_avg_qoe,test_gini,test_avg_total_latency,test_avg_deployment_cost,test_ep_accepted_requests
83,mask_ppo,nne,True,False,0.5,0.0,0.5,0.0,Simulation,1.0,7.773373193821624,0.3250772296960638,43.231838565022414,15.615739910313902,99.38814150473344,7.916799999999999,0.3778000000000001,46.0634,11.2525,99.48
84,mask_ppo,nne,False,True,0.0,0.0,0.5,0.5,Real,0.0,7.75803687095167,0.17339312406576982,34.43663677130045,19.02671649227703,99.33432984554061,7.6376,0.22180000000000002,35.7338,16.628,99.41
85,mask_ppo,nne,True,False,0.0,0.5,0.5,0.0,Simulation,0.7,7.781150971599402,0.225695067264574,36.62887394120578,18.775161933233683,99.41056302939711,7.7959000000000005,0.20569999999999997,35.292,16.7078,99.52
86,mask_ppo,nne,True,True,0.5,0.5,0.0,0.0,Simulation,0.8,7.776567015445939,0.39016442451420025,47.12592924763328,13.897075236671647,99.39063278525163,7.966800000000002,0.43770000000000003,49.49890000000001,8.991,99.51
87,mask_ppo,nne,True,False,0.0,0.5,0.0,0.5,Simulation,0.8,7.743547583457897,0.1818236173393124,34.8882610861983,19.35339312406577,99.3129048330842,7.7017,0.23439999999999997,36.7906,17.0083,99.54
88,mask_ppo,nne,True,True,0.0,0.5,0.5,0.0,Real,0.0,7.704170403587444,0.22026407573492776,36.30497757847534,18.551026407573495,99.45241654210264,7.798800000000001,0.24240000000000003,37.4325,17.2241,99.54
89,mask_ppo,nne,True,False,0.5,0.5,0.0,0.0,Simulation,0.7,7.761360239162929,0.3531988041853513,45.51729446935725,14.506452416542105,99.45391131041356,7.729299999999999,0.4211999999999999,49.102300000000014,11.5852,99.51
90,mask_ppo,nne,True,False,0.5,0.5,0.0,0.0,Simulation,1.0,7.839212755356253,0.39024912805181866,48.276432486297956,13.483537618335824,99.46188340807174,7.9376999999999995,0.5398,62.716800000000006,10.1319,99.55
91,mask_ppo,nne,True,False,0.0,0.0,1.0,0.0,Simulation,0.8,7.743019431988042,0.20487294469357253,35.74722471350274,19.13351270553064,99.43746885899353,7.772999999999999,0.25360000000000005,36.991,16.709899999999994,99.55
92,mask_ppo,nne,True,True,0.5,0.0,0.5,0.0,Simulation,0.9,7.678565022421524,0.2882112605879422,39.608385650224214,14.232785251619333,99.49576482311909,7.7757000000000005,0.3956000000000001,45.62210000000001,10.2346,99.49
93,mask_ppo,nne,True,False,1.0,0.0,0.0,0.0,Simulation,0.9,7.698674638764325,0.421136023916293,51.41880418535128,11.437404085700049,99.32187344294968,7.608199999999999,0.5064,58.356300000000005,8.7133,99.53
94,mask_ppo,nne,True,False,0.5,0.0,0.0,0.5,Simulation,0.7,7.722585949177877,0.2797209765819631,39.01381664175387,13.38626307922272,99.35774788241156,7.8450999999999995,0.2972,38.706,10.311100000000001,99.51
95,mask_ppo,nne,True,True,0.0,0.0,0.0,1.0,Simulation,1.0,7.75259591429995,0.16775784753363232,34.327528649725956,19.06296462381664,99.39910313901345,7.731099999999999,0.18149999999999994,34.3407,17.028999999999996,99.53
96,mask_ppo,nne,True,True,0.0,0.0,0.5,0.5,Simulation,0.7,7.693881415047334,0.1769755854509218,34.607224713502745,18.954763328350772,99.44344793223716,7.8441,0.19099999999999998,35.194900000000004,17.808899999999998,99.51
97,mask_ppo,nne,True,True,1.0,0.0,0.0,0.0,Simulation,0.9,7.7348729446935724,0.36854010961634276,44.82401096163428,10.90531639262581,99.23567513702042,7.6726,0.49589999999999995,57.1918,7.4094,99.34
98,mask_ppo,nne,True,False,0.5,0.0,0.0,0.5,Simulation,0.9,7.763258594917788,0.24840059790732438,37.856856003986046,15.705695067264575,99.4035874439462,7.667299999999999,0.38160000000000005,46.66399999999999,12.236699999999999,99.53
99,mask_ppo,nne,True,False,0.0,0.0,0.5,0.5,Simulation,0.8,7.743966118584952,0.17131041355256604,34.402481315396116,19.0392874937718,99.42750373692078,7.6355,0.1675,34.08319999999999,17.3409,99.4
100,mask_ppo,nne,True,False,0.0,0.5,0.0,0.5,Simulation,0.9,7.740373692077728,0.17285999003487793,34.52615346287992,19.113457897359243,99.48081714000996,7.7395,0.2506,37.023999999999994,16.824799999999996,99.49
101,mask_ppo,nne,True,False,0.0,0.5,0.5,0.0,Real,0.0,7.712122571001495,0.20026407573492777,35.495007473841554,18.884260089686098,99.40209267563527,7.6408000000000005,0.2329,36.297999999999995,16.0806,99.49
102,mask_ppo,nne,True,True,1.0,0.0,0.0,0.0,Simulation,1.0,7.823716990533135,0.38534130543099154,46.87582461385152,10.858739412057798,99.29397110114598,7.8371,0.4522,51.6108,8.001600000000002,99.49
103,mask_ppo,nne,True,True,0.0,0.5,0.0,0.5,Simulation,0.8,7.768096661684106,0.18691081215744892,35.06280518186348,19.44459890383657,99.48430493273543,7.684100000000001,0.24309999999999998,36.9974,17.7773,99.54
104,mask_ppo,nne,True,False,0.25,0.25,0.25,0.25,Simulation,0.8,7.735146985550573,0.23696063776781268,37.113109118086705,17.07274539113104,99.53712007972098,7.766400000000001,0.23929999999999998,36.4467,13.858500000000001,99.52
