r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_deployment_cost,avg_total_latency,avg_access_latency,avg_processing_latency,avg_rtt,avg_dl,avg_ul,avg_jitter,gini,telia_requests,telenor_requests,ice_requests,executionTime
56.39403,100,85.417787,0.77,9.0,56.39,0.13,87.0,3.91,28.25,4.37,23.79,0.09,53.44,39.91,3.37,0.23,23.0,17.0,47.0,0.2
57.19489,100,85.417787,0.86,21.0,57.19,0.12,88.0,4.09,23.3,4.57,18.64,0.09,42.71,17.28,4.25,0.14,36.0,18.0,34.0,0.2
42.469036,100,85.417787,0.53,1.0,42.47,0.09,91.0,4.26,22.12,4.45,17.6,0.07,87.22,33.03,4.66,0.47,64.0,27.0,0.0,0.2
41.561142,100,88.452697,0.57,1.0,41.56,0.1,90.0,8.97,24.09,6.37,17.67,0.06,78.45,32.51,2.87,0.43,58.0,32.0,0.0,0.21
31.950521,100,88.452697,0.54,3.0,31.95,0.14,86.0,7.35,26.41,6.01,20.33,0.07,35.41,13.08,3.12,0.46,27.0,59.0,0.0,0.21
70.705246,100,88.452697,0.91,9.0,70.71,0.1,90.0,7.5,23.57,6.12,17.36,0.1,70.63,29.99,2.61,0.09,22.0,34.0,34.0,0.21
60.228676,100,88.452697,0.89,9.0,60.23,0.13,87.0,6.03,24.07,4.93,19.06,0.08,55.64,30.21,2.75,0.11,30.0,36.0,21.0,0.21
59.414764,100,90.805906,-1.0,24.0,59.41,0.1,90.0,7.69,30.05,6.28,23.69,0.09,51.73,27.98,3.06,0.17,21.0,25.0,44.0,0.27
54.151436,100,90.805906,0.68,15.0,54.15,0.12,88.0,7.23,25.74,6.31,19.36,0.07,88.34,31.0,2.69,0.32,56.0,14.0,18.0,0.27
46.93526,100,90.805906,0.58,1.0,46.94,0.08,92.0,7.41,20.55,6.09,14.41,0.05,99.01,40.54,2.51,0.42,58.0,34.0,0.0,0.27
52.74623,100,90.805906,0.61,13.0,52.75,0.05,95.0,8.97,25.11,7.18,17.85,0.07,71.71,30.14,3.23,0.39,55.0,40.0,0.0,0.27
43.95758,100,94.075051,0.76,1.0,43.96,0.15,85.0,3.49,23.58,3.61,19.91,0.07,74.82,29.21,2.96,0.24,46.0,15.0,24.0,0.23
48.23326,100,94.075051,0.79,13.0,48.23,0.16,84.0,3.87,26.36,4.12,22.17,0.07,42.32,31.6,2.02,0.21,44.0,22.0,18.0,0.23
38.28836,100,94.075051,0.6,9.0,38.29,0.12,88.0,4.06,24.03,4.47,19.5,0.06,91.01,19.96,2.83,0.4,53.0,35.0,0.0,0.23
34.848114,100,94.075051,-1.0,24.0,34.85,0.09,91.0,3.97,29.53,4.14,25.3,0.1,42.31,29.8,4.1,0.46,28.0,0.0,63.0,0.23
62.751602,100,98.928051,0.85,17.0,62.75,0.09,91.0,7.63,23.76,5.58,18.09,0.09,52.01,21.52,4.22,0.15,25.0,23.0,43.0,0.29
42.64963,100,98.928051,0.62,7.0,42.65,0.1,90.0,7.43,25.22,5.17,20.0,0.05,76.45,35.67,1.94,0.38,51.0,39.0,0.0,0.29
51.65581,100,98.928051,0.86,21.0,51.66,0.14,86.0,5.74,27.57,4.49,23.0,0.08,43.16,30.59,2.19,0.14,24.0,22.0,40.0,0.29
50.648064,100,98.928051,0.63,7.0,50.65,0.07,93.0,8.15,21.84,5.78,16.0,0.06,75.56,24.42,2.62,0.37,41.0,52.0,0.0,0.29
40.543312,100,102.28314,0.66,21.0,40.54,0.14,86.0,6.7,17.54,5.49,11.98,0.07,81.97,38.18,3.46,0.34,42.0,44.0,0.0,0.26
42.38077,100,102.28314,-1.0,24.0,42.38,0.1,90.0,5.82,24.39,4.94,19.38,0.07,32.05,19.66,18.0,0.41,34.0,56.0,0.0,0.26
59.15431,100,102.28314,0.76,17.0,59.15,0.13,87.0,7.43,29.02,5.78,23.17,0.07,33.93,39.01,1.69,0.24,20.0,49.0,18.0,0.26
56.022957,100,102.28314,0.69,13.0,56.02,0.05,95.0,6.91,26.22,5.45,20.69,0.07,37.46,7.96,5.02,0.31,60.0,19.0,16.0,0.26
62.73095,100,105.300974,-1.0,24.0,62.73,0.13,87.0,6.76,22.27,5.47,16.74,0.07,67.08,22.72,5.9,0.12,20.0,31.0,36.0,0.32
